id,home,away,predicted
401415613,UCF,Louisville,-9.55499871000017
401415214,New Mexico,Boise State,8.984556300237307
401403868,Texas,Alabama,15.003685172164564
401405073,Northwestern,Duke,-0.7733628031089244
401405079,Ohio State,Arkansas State,-22.632771115551513
401405080,Penn State,Ohio,-18.46552506201905
401411103,Georgia State,North Carolina,17.275455366659514
401411105,Miami,Southern Mississippi,-23.142206740895563
401403876,Kansas State,Missouri,-2.3556121355673962
401403879,Vanderbilt,Wake Forest,5.7718210964150245
401405071,Minnesota,Western Illinois,-26.762261835412012
401426553,Army,UT San Antonio,-6.261135959873756
401403869,Arkansas,South Carolina,-3.596757182780559
401411106,NC State,Charleston Southern,-15.183049830780899
401416597,Central Michigan,South Alabama,-5.182355174568813
401403982,Utah,Southern Utah,-20.619885202235768
401416594,Ball State,Western Michigan,4.9763723629301095
401415614,Temple,Lafayette,14.182702085697684
401404125,Notre Dame,Marshall,-7.628804892847974
401415617,Navy,Memphis,4.080454269781234
401403977,Air Force,Colorado,-14.899068580202638
401403984,Wisconsin,Washington State,-17.606377451363734
401411102,Clemson,Furman,-51.65601147239077
401403877,Pittsburgh,Tennessee,0.5404192199932591
401403878,Texas A&M,Appalachian State,-11.732174725009532
401415619,Cincinnati,Kennesaw State,-23.16318236198854
401426545,Charlotte,Maryland,24.13323490027501
401403872,Georgia,Samford,-49.42853657884868
401403976,California,UNLV,-14.470274063070917
401416595,Bowling Green,Eastern Kentucky,-1.5357320493916653
401415177,Wyoming,Northern Colorado,-28.383138622185093
401405078,Michigan State,Akron,-22.527377596959674
401405081,Rutgers,Wagner,-18.343131853861436
401405070,Illinois,Virginia,3.632148024537596
401420788,James Madison,Norfolk State,-13.385539974915064
401426548,Colorado State,Middle Tennessee,-5.020486935653441
401405074,Purdue,Indiana State,-26.843946019102443
401403983,Washington,Portland State,-15.728778875239453
401404063,Texas Tech,Houston,-6.297444623713181
401404064,Iowa,Iowa State,10.007613000855315
401403981,UCLA,Alabama State,-15.663382696184165
401415216,Nevada,Incarnate Word,-19.787609148682037
401426332,Coastal Carolina,Gardner-Webb,-27.518585022235634
401416599,Miami (OH),Robert Morris,6.118847548502537
401416596,Buffalo,Holy Cross,-18.01806976261055
401415024,East Carolina,Old Dominion,-5.264108955416514
401426551,Liberty,UAB,2.181434356931444
401404065,West Virginia,Kansas,-12.761140280938072
401426546,Florida Atlantic,Southeastern Louisiana,-7.720514695760773
401404148,Connecticut,Syracuse,12.471118223510729
401414779,Toledo,UMass,-26.412838100494003
401426547,Louisiana Tech,Stephen F. Austin,-13.320988928194192
401415616,SMU,Lamar,-19.758166394485897
401416598,Louisiana,Eastern Michigan,-11.980152015454555
401415620,Tulsa,Northern Illinois,-11.502697229265472
401403871,Florida,Kentucky,-4.617512845300164
401426544,Texas State,Florida International,-8.425403357208097
401404066,Oklahoma,Kent State,-32.889779748002304
401403874,Ole Miss,Central Arkansas,-11.913608867719727
401411104,Georgia Tech,Western Carolina,1.396470093585246
401415615,Tulane,Alcorn State,-23.6409078898931
401415618,South Florida,Howard,-3.515614836401605
401423439,Troy,Alabama A&M,-7.365546457033339
401415215,Utah State,Weber State,-23.291217514737838
401426549,North Texas,Texas Southern,11.510664714964559
401403975,Oklahoma State,Arizona State,-5.43955001418459
401426550,Rice,McNeese,-2.201774603394057
401403873,LSU,Southern,-24.96861227473193
401403980,Stanford,USC,8.545525514990372
401403870,Auburn,San José State,-27.248267386942267
401405072,Nebraska,Georgia Southern,-12.119565376010055
401405075,Indiana,Idaho,-5.865730159621212
401404067,TCU,Tarleton State,-35.16020376084836
401413257,San Diego State,Idaho State,-26.66460818486728
401405077,Michigan,Hawai'i,-29.01508130416603
401411108,Virginia Tech,Boston College,-7.132598223133575
401421117,Louisiana Monroe,Nicholls,-3.3443678121494678
401403978,Oregon,Eastern Washington,-14.648368325840103
401426552,UTEP,New Mexico State,-9.21476995897811
401404062,BYU,Baylor,10.492267487349848
401403979,Fresno State,Oregon State,-5.612875386453306
401403875,Arizona,Mississippi State,16.251350552147755
