id,home,away,predicted
401525469,Louisville,Murray State,-51.13526141527343
401520193,Indiana,Indiana State,-24.922980055354753
401520195,Kansas,Illinois,0.4447963679436402
401532574,Fresno State,Eastern Washington,-30.831113911106492
401520216,Wake Forest,Vanderbilt,-12.064801444645356
401525829,Kansas State,Troy,-15.355509477081677
401525498,Virginia,James Madison,9.383294792606968
401520209,Penn State,Delaware,-27.945589959287098
401525436,NC State,Notre Dame,1.5232209268267374
401523999,Baylor,Utah,0.17978179376804526
401520215,Virginia Tech,Purdue,6.555718678371169
401520185,Army,Delaware State,-40.480347242339406
401520208,Ohio State,Youngstown State,-38.3508477347302
401525490,Boston College,Holy Cross,-9.041123162728425
401520188,Colorado,Nebraska,8.55390946713583
401520191,Georgia,Ball State,-35.95826281230081
401525494,Georgia Tech,South Carolina State,-34.403672453648454
401532396,Central Michigan,New Hampshire,-13.272104637002737
401532400,Bowling Green,Eastern Illinois,-24.800958210067982
401525491,Clemson,Charleston Southern,-49.12885269409464
401525828,BYU,Southern Utah,-30.990290647219414
401520196,Kentucky,Eastern Kentucky,-31.830685346544485
401526833,UMass,Miami (OH),6.615671127388508
401531395,UT San Antonio,Texas State,-15.13735848009846
401525497,Syracuse,Western Michigan,-22.92890484384491
401532398,Toledo,Texas Southern,-29.56873588561421
401532397,Northern Illinois,Southern Illinois,0.13141291319195325
401531432,Navy,Wagner,-46.21297138897542
401520203,Michigan State,Richmond,-15.205501548152922
401520194,Iowa State,Iowa,-6.335222034513075
401520201,Miami,Texas A&M,2.1619534425468334
401520202,Michigan,UNLV,-29.234448104937393
401520207,Northwestern,UTEP,-5.490984022598806
401520214,Tulane,Ole Miss,10.404260717237893
401520184,Arkansas,Kent State,-16.540363023140294
401531411,East Carolina,Marshall,2.5902396803729015
401532580,Wyoming,Portland State,-21.666169811952415
401532578,San José State,Cal Poly,-29.841826177954978
401531844,South Alabama,Southeastern Louisiana,-17.731018857068072
401520213,Tennessee,Austin Peay,-40.25875540573098
401524004,Washington,Tulsa,-17.161154722326366
401525495,North Carolina,Appalachian State,-4.666488455800882
401525833,West Virginia,Duquesne,-40.614716685297466
401532401,Buffalo,Fordham,-10.99041945788712
401520198,Liberty,New Mexico State,-9.108668194091944
401525830,Oklahoma,SMU,-15.777315203667083
401531378,Georgia Southern,UAB,5.363267414714441
401531419,Florida Atlantic,Ohio,-9.438689348141354
401531842,Old Dominion,Louisiana,7.890362540456669
401525492,Duke,Lafayette,-43.518439098803704
401532399,Akron,Morgan State,-25.775973957055175
401525496,Pittsburgh,Cincinnati,-1.1487563895249657
401520189,Florida International,North Texas,8.423700028446843
401520183,Alabama,Texas,-9.53075622206024
401531427,Arkansas State,Memphis,13.602342221733783
401531422,South Florida,Florida A&M,-19.006237882064074
401525831,Rice,Houston,17.111671960181667
401525827,Boise State,UCF,12.382751400458478
401524002,Texas Tech,Oregon,4.988744349356988
401520218,Western Kentucky,Houston Christian,-45.70769451910574
401520206,Missouri,Middle Tennessee,-18.216976722817527
401520197,Louisiana Tech,Northwestern State,-20.37027346627878
401520187,Coastal Carolina,Jacksonville State,-8.31986102283596
401520192,Georgia State,Connecticut,-6.754546272901543
401532576,Nevada,Idaho,4.614193642096378
401520200,Maryland,Charlotte,-17.1334418031513
401520204,Minnesota,Eastern Michigan,-18.1052782915714
401520205,Mississippi State,Arizona,-14.843952650774169
401520210,Rutgers,Temple,-11.695554058288963
401520217,Washington State,Wisconsin,3.4481636747640234
401524001,San Diego State,UCLA,13.914562952190511
401520190,Florida,McNeese,-44.20895666193794
401520199,LSU,Grambling,-55.018521147573935
401520212,South Carolina,Furman,-18.570118738950796
401532577,New Mexico,Tennessee Tech,-16.574175750357085
401531843,Louisiana Monroe,Lamar,-31.08450080291118
401532579,Utah State,Idaho State,-27.193684852613316
401520211,Sam Houston State,Air Force,19.522407114086118
401525832,TCU,Nicholls,-54.77091652335986
401525493,Florida State,Southern Mississippi,-16.913359293459475
401524000,Oregon State,UC Davis,-19.53583301025472
401523998,Arizona State,Oklahoma State,3.8108676248188926
401524003,USC,Stanford,-15.29381451575412
401520186,California,Auburn,5.722112081445726
401532575,Hawai'i,Albany,-18.440918122503724
