season,team,conference,games_PY2,Wins_PY2,Losses_PY2,completion_pct_PY2,pass_ypa_PY2,pass_ypr_PY2,int_pct_PY2,rush_ypc_PY2,turnovers_pg_PY2,third_conv_rate_PY2,fourth_conv_rate_PY2,penalty_yds_pg_PY2,yards_per_penalty_PY2,kick_return_avg_PY2,punt_return_avg_PY2,total_yds_pg_PY2,pass_yds_pg_PY2,rush_yds_pg_PY2,first_downs_pg_PY2,off_ypp_PY2,def_interceptions_pg_PY2,off_ppa_PY2,off_success_rate_PY2,off_explosiveness_PY2,off_power_success_PY2,off_stuff_rate_PY2,off_line_yds_PY2,off_second_lvl_yds_PY2,off_open_field_yds_PY2,off_pts_per_opp_PY2,off_field_pos_avg_predicted_points_PY2,off_havoc_total_PY2,off_havoc_front_seven_PY2,off_havoc_db_PY2,off_standard_downs_ppa_PY2,off_standard_downs_success_rate_PY2,off_standard_downs_explosiveness_PY2,off_passing_downs_ppa_PY2,off_passing_downs_success_rate_PY2,off_passing_downs_explosiveness_PY2,off_rushing_plays_ppa_PY2,off_rushing_plays_success_rate_PY2,off_rushing_plays_explosiveness_PY2,off_passing_plays_ppa_PY2,off_passing_plays_success_rate_PY2,off_passing_plays_explosiveness_PY2,def_ppa_PY2,def_success_rate_PY2,def_explosiveness_PY2,def_power_success_PY2,def_stuff_rate_PY2,def_line_yds_PY2,def_second_lvl_yds_PY2,def_open_field_yds_PY2,def_pts_per_opp_PY2,def_field_pos_avg_predicted_points_PY2,def_havoc_total_PY2,def_havoc_front_seven_PY2,def_havoc_db_PY2,def_standard_downs_ppa_PY2,def_standard_downs_success_rate_PY2,def_standard_downs_explosiveness_PY2,def_passing_downs_ppa_PY2,def_passing_downs_success_rate_PY2,def_passing_downs_explosiveness_PY2,def_rushing_plays_ppa_PY2,def_rushing_plays_success_rate_PY2,def_rushing_plays_explosiveness_PY2,def_passing_plays_ppa_PY2,def_passing_plays_success_rate_PY2,def_passing_plays_explosiveness_PY2,recruit_pts_PY2,talent_PY2,sp_rating_PY2,sp_offense_rating_PY2,sp_defense_rating_PY2,sp_special_teams_rating_PY2,FPI_PY2,games_PY1,Wins_PY1,Losses_PY1,completion_pct_PY1,pass_ypa_PY1,pass_ypr_PY1,int_pct_PY1,rush_ypc_PY1,turnovers_pg_PY1,third_conv_rate_PY1,fourth_conv_rate_PY1,penalty_yds_pg_PY1,yards_per_penalty_PY1,kick_return_avg_PY1,punt_return_avg_PY1,total_yds_pg_PY1,pass_yds_pg_PY1,rush_yds_pg_PY1,first_downs_pg_PY1,off_ypp_PY1,def_interceptions_pg_PY1,off_ppa_PY1,off_success_rate_PY1,off_explosiveness_PY1,off_power_success_PY1,off_stuff_rate_PY1,off_line_yds_PY1,off_second_lvl_yds_PY1,off_open_field_yds_PY1,off_pts_per_opp_PY1,off_field_pos_avg_predicted_points_PY1,off_havoc_total_PY1,off_havoc_front_seven_PY1,off_havoc_db_PY1,off_standard_downs_ppa_PY1,off_standard_downs_success_rate_PY1,off_standard_downs_explosiveness_PY1,off_passing_downs_ppa_PY1,off_passing_downs_success_rate_PY1,off_passing_downs_explosiveness_PY1,off_rushing_plays_ppa_PY1,off_rushing_plays_success_rate_PY1,off_rushing_plays_explosiveness_PY1,off_passing_plays_ppa_PY1,off_passing_plays_success_rate_PY1,off_passing_plays_explosiveness_PY1,def_ppa_PY1,def_success_rate_PY1,def_explosiveness_PY1,def_power_success_PY1,def_stuff_rate_PY1,def_line_yds_PY1,def_second_lvl_yds_PY1,def_open_field_yds_PY1,def_pts_per_opp_PY1,def_field_pos_avg_predicted_points_PY1,def_havoc_total_PY1,def_havoc_front_seven_PY1,def_havoc_db_PY1,def_standard_downs_ppa_PY1,def_standard_downs_success_rate_PY1,def_standard_downs_explosiveness_PY1,def_passing_downs_ppa_PY1,def_passing_downs_success_rate_PY1,def_passing_downs_explosiveness_PY1,def_rushing_plays_ppa_PY1,def_rushing_plays_success_rate_PY1,def_rushing_plays_explosiveness_PY1,def_passing_plays_ppa_PY1,def_passing_plays_success_rate_PY1,def_passing_plays_explosiveness_PY1,recruit_pts_PY1,talent_PY1,sp_rating_PY1,sp_offense_rating_PY1,sp_defense_rating_PY1,sp_special_teams_rating_PY1,FPI_PY1,recruit_pts
2022,James Madison,Sun Belt,8,7,1,0.6338797814207651,9.39,14.82,0.03825136612021858,4.74,1.5,0.484,0.857,46.25,10.277777777777779,17.54,4,447.5,214.9,232.6,22.125,6.22,1.5,0.19134690745090044,0.4219566326192549,1.2961192970311894,0.7031467500733364,0.19393880756307974,2.9473067147710834,1.105545895564438,1.3390020972669812,3.648650723553727,1.4237903225806452,0.1664005097280917,0.10910855485739977,0.05729195487069193,0.12243816157009493,0.4703914128712668,1.0671447573762949,0.34510041122571145,0.31484556375861905,2.056400107437059,0.14512474640345058,0.4279480905695857,1.030771651026703,0.24206453731462957,0.4110084411345123,1.623128466633607,0.1887687320702539,0.4233924762969172,1.2937363308696133,0.7030645149018566,0.1935809363108196,2.940260663610638,1.1013380751791773,1.358371341942357,3.599988447205213,-1.4069354838709678,0.16667497047375465,0.1098031082736153,0.056871862200139345,0.1176497334609022,0.4717795043134908,1.057367830065027,0.3426656003649535,0.31668192457484157,2.0539059501635126,0.1454037388731779,0.4288993167627774,1.0302270564493654,0.2376552116093964,0.4154549599951245,1.6058372104043857,35.08,118.89,-5.195384615384615,25.86769230769231,31.036923076923078,0,-5.845901639344262,14,12,2,0.6764705882352942,8.75,12.94,0.011312217194570135,4.21,0.8571428571428571,0.444,0.562,52.36,8.726190476190476,26.48,6.2,435.4,276.3,159.1,21.785714285714285,6.28,1.2857142857142858,0.19293518017904682,0.41895828951339065,1.285973082676112,0.7211484683750403,0.16632343024144988,3.0518585119882964,1.0808146328760595,1.2238038410046823,3.779922918085256,1.3533846153846154,0.18123063036334303,0.11747915479562324,0.06375147556771979,0.1310306161327714,0.4742148217874428,1.049532375654511,0.3214151969016559,0.3012942236343213,2.0655396276051294,0.1467498974928799,0.4272783848130155,1.0056090954774275,0.25884532558534096,0.4103107508105315,1.6063785425358006,0.20597260371676257,0.4245061623362414,1.294783501861886,0.7335006793435207,0.16327186310208597,3.0764151250732836,1.089806634607554,1.2948401423934168,3.827354336758876,-1.365276923076923,0.1783214863843922,0.11525114196187723,0.06307034442251498,0.14637403067842614,0.48092882040983337,1.0592401774941667,0.3322174281131226,0.30261106788687997,2.0939943439287796,0.16089054197323077,0.43130759648338773,1.0233167555141023,0.27916827771486075,0.420263069168069,1.601110392809481,46.14,102.89,24.6,38.4,13.8,0,-6.6953125,NA
